X,Y,ET_ID,FID_JustSo,ET_X,ET_Y,ET_ORDER,ET_IDP
306866.7549,5447513.2999,393,0,306866.75490000000,5447513.29989999998,2.00000000000,393
306866.7549,5447513.2999,394,0,306866.75490000000,5447513.29989999998,0.00000000000,394
306869.756,5447522.83899999969,394,0,306869.75599999999,5447522.83899999969,1.00000000000,394
306869.756,5447522.83899999969,395,0,306869.75599999999,5447522.83899999969,0.00000000000,395
306872.757000000216067,5447532.378,395,0,306872.75699999998,5447532.37799999956,1.00000000000,395
306872.757000000216067,5447532.378,396,0,306872.75699999998,5447532.37799999956,0.00000000000,396
306875.758100000210106,5447541.917099999264,396,0,306875.75809999998,5447541.91710000020,1.00000000000,396
306875.758100000210106,5447541.917099999264,397,0,306875.75809999998,5447541.91710000020,0.00000000000,397
306878.759100000374019,5447551.456199999899,397,0,306878.75910000002,5447551.45619999990,1.00000000000,397
306878.759100000374019,5447551.456199999899,398,0,306878.75910000002,5447551.45619999990,0.00000000000,398
306881.760200000368059,5447560.9952,398,0,306881.76020000002,5447560.99519999977,1.00000000000,398
306881.760200000368059,5447560.9952,399,0,306881.76020000002,5447560.99519999977,0.00000000000,399
306884.761199999600649,5447570.534299999475,399,0,306884.76120000001,5447570.53430000041,1.00000000000,399
306884.761199999600649,5447570.534299999475,400,0,306884.76120000001,5447570.53430000041,0.00000000000,400
306887.762299999594688,5447580.0733,400,0,306887.76230000000,5447580.07330000028,1.00000000000,400
306887.762299999594688,5447580.0733,401,0,306887.76230000000,5447580.07330000028,0.00000000000,401
306890.763299999758601,5447589.6124,401,0,306890.76329999999,5447589.61239999998,1.00000000000,401
306890.763299999758601,5447589.6124,402,0,306890.76329999999,5447589.61239999998,0.00000000000,402
306892.090200000442564,5447593.8299,402,0,306892.09019999998,5447593.82990000024,1.00000000000,402
306894.193099999800324,5447598.997099999338,402,0,306894.19309999997,5447598.99710000027,2.00000000000,402
306894.193099999800324,5447598.997099999338,403,0,306894.19309999997,5447598.99710000027,0.00000000000,403
306897.9627,5447608.2594,403,0,306897.96269999997,5447608.25939999986,1.00000000000,403
306897.9627,5447608.2594,404,0,306897.96269999997,5447608.25939999986,0.00000000000,404
306901.732200000435114,5447617.5217,404,0,306901.73220000003,5447617.52170000039,1.00000000000,404
306901.732200000435114,5447617.5217,405,0,306901.73220000003,5447617.52170000039,0.00000000000,405
306905.501799999736249,5447626.784,405,0,306905.50180000003,5447626.78399999999,1.00000000000,405
306905.501799999736249,5447626.784,406,0,306905.50180000003,5447626.78399999999,0.00000000000,406
306909.271300000138581,5447636.04629999958,406,0,306909.27130000002,5447636.04629999958,1.00000000000,406
306909.271300000138581,5447636.04629999958,407,0,306909.27130000002,5447636.04629999958,0.00000000000,407
306913.04079999961,5447645.3087,407,0,306913.04080000002,5447645.30869999994,1.00000000000,407
306913.04079999961,5447645.3087,408,0,306913.04080000002,5447645.30869999994,0.00000000000,408
306916.810399999842048,5447654.571,408,0,306916.81040000002,5447654.57100000046,1.00000000000,408
306916.810399999842048,5447654.571,409,0,306916.81040000002,5447654.57100000046,0.00000000000,409
306920.579900000244379,5447663.8333,409,0,306920.57990000001,5447663.83330000006,1.00000000000,409
306920.579900000244379,5447663.8333,410,0,306920.57990000001,5447663.83330000006,0.00000000000,410
306924.349499999545515,5447673.095599999651,410,0,306924.34950000001,5447673.09559999965,1.00000000000,410
306924.349499999545515,5447673.095599999651,411,0,306924.34950000001,5447673.09559999965,0.00000000000,411
306924.94550000037998,5447674.5601,411,0,306924.94549999997,5447674.56010000035,1.00000000000,411
306930.622100000269711,5447680.7773,411,0,306930.62209999998,5447680.77730000019,2.00000000000,411
306930.622100000269711,5447680.7773,412,0,306930.62209999998,5447680.77730000019,0.00000000000,412
306937.364799999631941,5447688.1622,412,0,306937.36479999998,5447688.16220000014,1.00000000000,412
306937.364799999631941,5447688.1622,413,0,306937.36479999998,5447688.16220000014,0.00000000000,413
306944.107499999925,5447695.547,413,0,306944.10749999998,5447695.54700000025,1.00000000000,413
306944.107499999925,5447695.547,414,0,306944.10749999998,5447695.54700000025,0.00000000000,414
306950.850200000219047,5447702.9319,414,0,306950.85019999999,5447702.93190000020,1.00000000000,414
306950.850200000219047,5447702.9319,415,0,306950.85019999999,5447702.93190000020,0.00000000000,415
306957.592899999581277,5447710.3167,415,0,306957.59289999999,5447710.31670000032,1.00000000000,415
306957.592899999581277,5447710.3167,416,0,306957.59289999999,5447710.31670000032,0.00000000000,416
306964.335599999875,5447717.7015,416,0,306964.33559999999,5447717.70150000043,1.00000000000,416
306964.335599999875,5447717.7015,417,0,306964.33559999999,5447717.70150000043,0.00000000000,417
306964.371899999678135,5447717.741299999878,417,0,306964.37190000003,5447717.74129999988,1.00000000000,417
306973.129200000315905,5447722.4568,417,0,306973.12920000002,5447722.45679999981,2.00000000000,417
306973.129200000315905,5447722.4568,418,0,306973.12920000002,5447722.45679999981,0.00000000000,418
306981.933899999596179,5447727.197799999267,418,0,306981.93390000000,5447727.19780000020,1.00000000000,418
306981.933899999596179,5447727.197799999267,419,0,306981.93390000000,5447727.19780000020,0.00000000000,419
306988.778599999845028,5447730.8834,419,0,306988.77860000002,5447730.88339999970,1.00000000000,419
306990.957899999804795,5447731.3374,419,0,306990.95789999998,5447731.33739999961,2.00000000000,419
306990.957899999804795,5447731.3374,420,0,306990.95789999998,5447731.33739999961,0.00000000000,420
307000.747700000181794,5447733.377,420,0,307000.74770000001,5447733.37700000033,1.00000000000,420
307000.747700000181794,5447733.377,421,0,307000.74770000001,5447733.37700000033,0.00000000000,421
307010.537499999627471,5447735.4165,421,0,307010.53749999998,5447735.41650000028,1.00000000000,421
307010.537499999627471,5447735.4165,422,0,307010.53749999998,5447735.41650000028,0.00000000000,422
307020.3273,5447737.456,422,0,307020.32730000000,5447737.45600000024,1.00000000000,422
307020.3273,5447737.456,423,0,307020.32730000000,5447737.45600000024,0.00000000000,423
307030.11710000038147,5447739.4956,423,0,307030.11709999997,5447739.49560000002,1.00000000000,423
307030.11710000038147,5447739.4956,424,0,307030.11709999997,5447739.49560000002,0.00000000000,424
307033.837299999780953,5447740.2706,424,0,307033.83730000001,5447740.27060000040,1.00000000000,424
307039.698599999770522,5447742.291699999943,424,0,307039.69860000000,5447742.29169999994,2.00000000000,424
307039.698599999770522,5447742.291699999943,425,0,307039.69860000000,5447742.29169999994,0.00000000000,425
307049.152300000190735,5447745.55169999972,425,0,307049.15230000002,5447745.55169999972,1.00000000000,425
307049.152300000190735,5447745.55169999972,426,0,307049.15230000002,5447745.55169999972,0.00000000000,426
307058.605999999679625,5447748.811599999666,426,0,307058.60600000003,5447748.81159999967,1.00000000000,426
307058.605999999679625,5447748.811599999666,427,0,307058.60600000003,5447748.81159999967,0.00000000000,427
307061.0603,5447749.6579,427,0,307061.06030000001,5447749.65789999999,1.00000000000,427
307067.513399999588728,5447753.287699999288,427,0,307067.51340000000,5447753.28770000022,2.00000000000,427
307067.513399999588728,5447753.287699999288,428,0,307067.51340000000,5447753.28770000022,0.00000000000,428
307076.229100000113249,5447758.1904,428,0,307076.22910000000,5447758.19039999973,1.00000000000,428
307076.229100000113249,5447758.1904,429,0,307076.22910000000,5447758.19039999973,0.00000000000,429
307084.944899999536574,5447763.093,429,0,307084.94490000000,5447763.09300000034,1.00000000000,429
307084.944899999536574,5447763.093,430,0,307084.94490000000,5447763.09300000034,0.00000000000,430
307091.099399999715388,5447766.554899999872,430,0,307091.09940000001,5447766.55489999987,1.00000000000,430
307093.380099999718368,5447768.40799999982,430,0,307093.38010000001,5447768.40799999982,2.00000000000,430
307093.380099999718368,5447768.40799999982,431,0,307093.38010000001,5447768.40799999982,0.00000000000,431
307101.14130000025034,5447774.713899999857,431,0,307101.14130000002,5447774.71389999986,1.00000000000,431
307101.14130000025034,5447774.713899999857,432,0,307101.14130000002,5447774.71389999986,0.00000000000,432
307108.9024,5447781.019799999893,432,0,307108.90240000002,5447781.01979999989,1.00000000000,432
307108.9024,5447781.019799999893,433,0,307108.90240000002,5447781.01979999989,0.00000000000,433
307116.663499999791384,5447787.325699999928,433,0,307116.66350000002,5447787.32569999993,1.00000000000,433
307116.663499999791384,5447787.325699999928,434,0,307116.66350000002,5447787.32569999993,0.00000000000,434
307121.138500000350177,5447790.9616,434,0,307121.13850000000,5447790.96160000004,1.00000000000,434
307122.869,5447794.82599999942,434,0,307122.86900000001,5447794.82600000035,2.00000000000,434
307122.869,5447794.82599999942,435,0,307122.86900000001,5447794.82600000035,0.00000000000,435
307126.9561,5447803.9526,435,0,307126.95610000001,5447803.95260000043,1.00000000000,435
307126.9561,5447803.9526,436,0,307126.95610000001,5447803.95260000043,0.00000000000,436
307131.043200000189245,5447813.079299999401,436,0,307131.04320000001,5447813.07930000033,1.00000000000,436
307131.043200000189245,5447813.079299999401,437,0,307131.04320000001,5447813.07930000033,0.00000000000,437
307135.130199999548495,5447822.2059,437,0,307135.13020000001,5447822.20590000041,1.00000000000,437
307135.130199999548495,5447822.2059,438,0,307135.13020000001,5447822.20590000041,0.00000000000,438
307139.217299999669194,5447831.332599999383,438,0,307139.21730000002,5447831.33260000031,1.00000000000,438
307139.217299999669194,5447831.332599999383,439,0,307139.21730000002,5447831.33260000031,0.00000000000,439
307142.774400000460446,5447839.2758,439,0,307142.77439999999,5447839.27579999994,1.00000000000,439
307078.04079999961,5447759.2094,440,0,307078.04080000002,5447759.20940000005,0.00000000000,440
307087.970599999651313,5447760.392,440,0,307087.97060000000,5447760.39199999999,1.00000000000,440
307087.970599999651313,5447760.392,441,0,307087.97060000000,5447760.39199999999,0.00000000000,441
307097.900500000454485,5447761.5745,441,0,307097.90049999999,5447761.57450000010,1.00000000000,441
307097.900500000454485,5447761.5745,442,0,307097.90049999999,5447761.57450000010,0.00000000000,442
307107.830299999564886,5447762.757099999115,442,0,307107.83029999997,5447762.75710000005,1.00000000000,442
307107.830299999564886,5447762.757099999115,443,0,307107.83029999997,5447762.75710000005,0.00000000000,443
307117.760099999606609,5447763.939699999988,443,0,307117.76010000001,5447763.93969999999,1.00000000000,443
307117.760099999606609,5447763.939699999988,444,0,307117.76010000001,5447763.93969999999,0.00000000000,444
307123.954699999652803,5447764.6774,444,0,307123.95470000000,5447764.67740000039,1.00000000000,444
307127.636599999852479,5447765.448,444,0,307127.63660000003,5447765.44799999986,2.00000000000,444
307127.636599999852479,5447765.448,445,0,307127.63660000003,5447765.44799999986,0.00000000000,445
307137.424499999731779,5447767.4967,445,0,307137.42450000002,5447767.49670000002,1.00000000000,445
307137.424499999731779,5447767.4967,446,0,307137.42450000002,5447767.49670000002,0.00000000000,446
307147.212399999611,5447769.545299999416,446,0,307147.21240000002,5447769.54530000035,1.00000000000,446
307147.212399999611,5447769.545299999416,447,0,307147.21240000002,5447769.54530000035,0.00000000000,447
307157.000300000421703,5447771.5939,447,0,307157.00030000001,5447771.59389999975,1.00000000000,447
307157.000300000421703,5447771.5939,448,0,307157.00030000001,5447771.59389999975,0.00000000000,448
307164.319699999876,5447773.1259,448,0,307164.31969999999,5447773.12590000033,1.00000000000,448
307166.750900000333786,5447773.79629999958,448,0,307166.75089999998,5447773.79629999958,2.00000000000,448
307166.750900000333786,5447773.79629999958,449,0,307166.75089999998,5447773.79629999958,0.00000000000,449
307176.391099999658763,5447776.4547,449,0,307176.39110000001,5447776.45469999965,1.00000000000,449
307176.391099999658763,5447776.4547,450,0,307176.39110000001,5447776.45469999965,0.00000000000,450
307186.031299999915,5447779.113099999726,450,0,307186.03129999997,5447779.11309999973,1.00000000000,450
307186.031299999915,5447779.113099999726,451,0,307186.03129999997,5447779.11309999973,0.00000000000,451
307195.671500000171363,5447781.7715,451,0,307195.67150000000,5447781.77149999980,1.00000000000,451
307195.671500000171363,5447781.7715,452,0,307195.67150000000,5447781.77149999980,0.00000000000,452
307202.466,5447783.645199999213,452,0,307202.46600000001,5447783.64520000014,1.00000000000,452
